"親代1圖鑑編號","親代1繁中","親代1英文","親代1內部名稱","親代1性別","親代2圖鑑編號","親代2繁中","親代2英文","親代2內部名稱","親代2性別","子代圖鑑編號","子代繁中","子代英文","子代內部名稱","性別限定"
"115","紫狐嬌","Majex","DarkFlameFox","任一","85","鬼刃武士","Bushi Noct","Ronin_Dark","任一","180","妖燄燈","Loomen","LanternButler","否"
"115","紫狐嬌","Majex","DarkFlameFox","任一","89","櫻麗娜","Petallia Ignis","FlowerDoll_Fire","任一","180","妖燄燈","Loomen","LanternButler","否"
"118","菇咚","Shroomer","MushroomDragon","任一","138","咒心岩傀","Dualith Noct","GrassGolem_Dark","任一","180","妖燄燈","Loomen","LanternButler","否"
"118","菇咚","Shroomer","MushroomDragon","任一","157","織夜鹿","Celesdir Noct","WhiteDeer_Dark","任一","180","妖燄燈","Loomen","LanternButler","否"
"118","菇波","Shroomer Noct","MushroomDragon_Dark","任一","151","桃晶鯨","Whalaska Ignis","IceNarwhal_Fire","任一","180","妖燄燈","Loomen","LanternButler","否"
"161","馭雷馬","Azurmane","BlueThunderHorse","任一","147","梅莉姆","Prunelia","BlueberryFairy","任一","180","妖燄燈","Loomen","LanternButler","否"
"161","馭雷馬","Azurmane","BlueThunderHorse","任一","90","莉芳","Leafan","PandaGirl","任一","180","妖燄燈","Loomen","LanternButler","否"
"161","馭雷馬","Azurmane","BlueThunderHorse","任一","108","連理龍","Broncherry","SakuraSaurus","任一","180","妖燄燈","Loomen","LanternButler","否"
"161","馭雷馬","Azurmane","BlueThunderHorse","任一","112","獄焰王","Blazehowl","Manticore","任一","180","妖燄燈","Loomen","LanternButler","否"
"161","馭雷馬","Azurmane","BlueThunderHorse","任一","128","鞘刀魚","Skutlass","SwordCutlassfish","任一","180","妖燄燈","Loomen","LanternButler","否"
"161","馭雷馬","Azurmane","BlueThunderHorse","任一","64","霜歌龍","Vanwyrm Cryst","BirdDragon_Ice","任一","180","妖燄燈","Loomen","LanternButler","否"
"140","塞赫麥特","Sekhmet","Sekhmet","任一","135","恐炬靈","Sootseer","CandleGhost","任一","180","妖燄燈","Loomen","LanternButler","否"
"140","塞赫麥特","Sekhmet","Sekhmet","任一","80","雷鳴鳥","Helzephyr Lux","HadesBird_Electric","任一","180","妖燄燈","Loomen","LanternButler","否"
"140","塞赫麥特","Sekhmet","Sekhmet","任一","83","雷隱鹿","Fenglope Lux","FengyunDeeper_Electric","任一","180","妖燄燈","Loomen","LanternButler","否"
"203","奧滄鯨","Panthalus","KingWhale","任一","68","女皇蜂","Elizabee","QueenBee","任一","180","妖燄燈","Loomen","LanternButler","否"
"203","奧滄鯨","Panthalus","KingWhale","任一","166","兜兜靈","Hoodle","HoodGhost","任一","180","妖燄燈","Loomen","LanternButler","否"
"203","奧滄鯨","Panthalus","KingWhale","任一","145","傑諾貝達","Xenovader","DarkAlien","任一","180","妖燄燈","Loomen","LanternButler","否"
"203","奧滄鯨","Panthalus","KingWhale","任一","163","電渦蝸","Snock","ElecSnail","任一","180","妖燄燈","Loomen","LanternButler","否"
"203","奧滄鯨","Panthalus","KingWhale","任一","167","電懶懶","Slowatt","ElecLizard","任一","180","妖燄燈","Loomen","LanternButler","否"
"203","奧滄鯨","Panthalus","KingWhale","任一","41","碧海龍","Azurobe","BlueDragon","任一","180","妖燄燈","Loomen","LanternButler","否"
"203","奧滄鯨","Panthalus","KingWhale","任一","116","綢笠蛾","Sibelyx","WhiteMoth","任一","180","妖燄燈","Loomen","LanternButler","否"
"203","奧滄鯨","Panthalus","KingWhale","任一","149","墨丸","Smokie","BlackPuppy","任一","180","妖燄燈","Loomen","LanternButler","否"
"203","奧滄鯨","Panthalus","KingWhale","任一","79","熾巫貓","Katress Ignis","CatMage_Fire","任一","180","妖燄燈","Loomen","LanternButler","否"
"128","煉刃魚","Skutlass Ignis","SwordCutlassfish_Fire","任一","159","丹烽","Knocklem Ignis","WingGolem_Fire","任一","180","妖燄燈","Loomen","LanternButler","否"
"128","煉刃魚","Skutlass Ignis","SwordCutlassfish_Fire","任一","138","咒心岩傀","Dualith Noct","GrassGolem_Dark","任一","180","妖燄燈","Loomen","LanternButler","否"
"128","煉刃魚","Skutlass Ignis","SwordCutlassfish_Fire","任一","142","淨岩龜","Tetroise Primo","CubeTurtle_Neutral","任一","180","妖燄燈","Loomen","LanternButler","否"
"128","煉刃魚","Skutlass Ignis","SwordCutlassfish_Fire","任一","186","黑月女王","Lyleen Noct","LilyQueen_Dark","任一","180","妖燄燈","Loomen","LanternButler","否"
"107","碎岩龜","Digtoise","DrillGame","任一","138","咒心岩傀","Dualith Noct","GrassGolem_Dark","任一","180","妖燄燈","Loomen","LanternButler","否"
"107","碎岩龜","Digtoise","DrillGame","任一","186","黑月女王","Lyleen Noct","LilyQueen_Dark","任一","180","妖燄燈","Loomen","LanternButler","否"
"107","碎岩龜","Digtoise","DrillGame","任一","157","織夜鹿","Celesdir Noct","WhiteDeer_Dark","任一","180","妖燄燈","Loomen","LanternButler","否"
"198","聖光騎士","Paladius","SaintCentaur","任一","63","水靈龍","Elphidran Aqua","FairyDragon_Water","任一","180","妖燄燈","Loomen","LanternButler","否"
"198","聖光騎士","Paladius","SaintCentaur","任一","149","冬丸","Smokie Cryst","BlackPuppy_Ice","任一","180","妖燄燈","Loomen","LanternButler","否"
"198","聖光騎士","Paladius","SaintCentaur","任一","72","香草豹冰","Polapup","IceSeal","任一","180","妖燄燈","Loomen","LanternButler","否"
"198","聖光騎士","Paladius","SaintCentaur","任一","109","梆梆鯰","Dumud Gild","LazyCatfish_Gold","任一","180","妖燄燈","Loomen","LanternButler","否"
"198","聖光騎士","Paladius","SaintCentaur","任一","64","烽歌龍","Vanwyrm","BirdDragon","任一","180","妖燄燈","Loomen","LanternButler","否"
"198","聖光騎士","Paladius","SaintCentaur","任一","128","煉刃魚","Skutlass Ignis","SwordCutlassfish_Fire","任一","180","妖燄燈","Loomen","LanternButler","否"
"198","聖光騎士","Paladius","SaintCentaur","任一","48","夢沫姬","Gloopie Primo","OctopusGirl_Neutral","任一","180","妖燄燈","Loomen","LanternButler","否"
"198","聖光騎士","Paladius","SaintCentaur","任一","111","蒼焰狼","Kitsun","AmaterasuWolf","任一","180","妖燄燈","Loomen","LanternButler","否"
"198","聖光騎士","Paladius","SaintCentaur","任一","98","凜光犬","Rayhound Cryst","ThunderDog_Ice","任一","180","妖燄燈","Loomen","LanternButler","否"
"165","詹兔曼","Lapiron","BrownRabbit","任一","195","貝菈露潔","Bellanoir Libero","NightLady_Dark","任一","180","妖燄燈","Loomen","LanternButler","否"
"165","詹兔曼","Lapiron","BrownRabbit","任一","137","歿殃","Blazamut Ryu","KingBahamut_Dragon","任一","180","妖燄燈","Loomen","LanternButler","否"
"165","詹兔曼","Lapiron","BrownRabbit","任一","200","喚夜獸","Frostallion Noct","IceHorse_Dark","任一","180","妖燄燈","Loomen","LanternButler","否"
"165","詹兔曼","Lapiron","BrownRabbit","任一","171","獄熙龍","Eidrolon Ignis","GhostDragon_Fire","任一","180","妖燄燈","Loomen","LanternButler","否"
"165","詹兔曼","Lapiron","BrownRabbit","任一","121","騰炎龍","Jormuntide Ignis","Umihebi_Fire","任一","180","妖燄燈","Loomen","LanternButler","否"
"102","雷胖達","Mossanda Lux","GrassPanda_Electric","任一","105","川霜龍","Moldron Cryst","VolcanoDragon_Ice","任一","180","妖燄燈","Loomen","LanternButler","否"
"102","雷胖達","Mossanda Lux","GrassPanda_Electric","任一","151","桃晶鯨","Whalaska Ignis","IceNarwhal_Fire","任一","180","妖燄燈","Loomen","LanternButler","否"
"80","雷冥鳥","Helzephyr","HadesBird","任一","97","炙燈魚","Ghangler Ignis","GhostAnglerfish_Fire","任一","180","妖燄燈","Loomen","LanternButler","否"
"80","雷冥鳥","Helzephyr","HadesBird","任一","99","金鎧蠍","Menasting Terra","DarkScorpion_Ground","任一","180","妖燄燈","Loomen","LanternButler","否"
"80","雷冥鳥","Helzephyr","HadesBird","任一","116","絹笠蛾","Sibelyx Primo","WhiteMoth_Neutral","任一","180","妖燄燈","Loomen","LanternButler","否"
"172","雷雲鷲","Dynamoff","ThunderFluffyBird","任一","105","川霜龍","Moldron Cryst","VolcanoDragon_Ice","任一","180","妖燄燈","Loomen","LanternButler","否"
"172","雷雲鷲","Dynamoff","ThunderFluffyBird","任一","130","日耀駒","Starryon Primo","NightBlueHorse_Neutral","任一","180","妖燄燈","Loomen","LanternButler","否"
"172","雷雲鷲","Dynamoff","ThunderFluffyBird","任一","188","伊西斯","Faleris Aqua","Horus_Water","任一","180","妖燄燈","Loomen","LanternButler","否"
"172","雷雲鷲","Dynamoff","ThunderFluffyBird","任一","81","冰峰陶洛斯","Elgrove Cryst","GrassMinotaur_Ice","任一","180","妖燄燈","Loomen","LanternButler","否"
"172","雷雲鷲","Dynamoff","ThunderFluffyBird","任一","151","桃晶鯨","Whalaska Ignis","IceNarwhal_Fire","任一","180","妖燄燈","Loomen","LanternButler","否"
"172","雷雲鷲","Dynamoff","ThunderFluffyBird","任一","137","焰煌","Blazamut","KingBahamut","任一","180","妖燄燈","Loomen","LanternButler","否"
"172","雷雲鷲","Dynamoff","ThunderFluffyBird","任一","161","馭雷馬","Azurmane","BlueThunderHorse","任一","180","妖燄燈","Loomen","LanternButler","否"
"80","雷鳴鳥","Helzephyr Lux","HadesBird_Electric","任一","85","鬼刃武士","Bushi Noct","Ronin_Dark","任一","180","妖燄燈","Loomen","LanternButler","否"
"80","雷鳴鳥","Helzephyr Lux","HadesBird_Electric","任一","141","電針妖","Prixter Lux","ScorpionMan_Electric","任一","180","妖燄燈","Loomen","LanternButler","否"
"80","雷鳴鳥","Helzephyr Lux","HadesBird_Electric","任一","89","櫻麗娜","Petallia Ignis","FlowerDoll_Fire","任一","180","妖燄燈","Loomen","LanternButler","否"
"141","電針妖","Prixter Lux","ScorpionMan_Electric","任一","169","曼波皇","Solmora Lux","KingSunfish_Thunder","任一","180","妖燄燈","Loomen","LanternButler","否"
"167","電懶懶","Slowatt","ElecLizard","任一","137","歿殃","Blazamut Ryu","KingBahamut_Dragon","任一","180","妖燄燈","Loomen","LanternButler","否"
"48","夢沫姬","Gloopie Primo","OctopusGirl_Neutral","任一","159","丹烽","Knocklem Ignis","WingGolem_Fire","任一","180","妖燄燈","Loomen","LanternButler","否"
"48","夢沫姬","Gloopie Primo","OctopusGirl_Neutral","任一","142","淨岩龜","Tetroise Primo","CubeTurtle_Neutral","任一","180","妖燄燈","Loomen","LanternButler","否"
"48","夢沫姬","Gloopie Primo","OctopusGirl_Neutral","任一","186","黑月女王","Lyleen Noct","LilyQueen_Dark","任一","180","妖燄燈","Loomen","LanternButler","否"
"48","夢沫姬","Gloopie Primo","OctopusGirl_Neutral","任一","171","獄熙龍","Eidrolon Ignis","GhostDragon_Fire","任一","180","妖燄燈","Loomen","LanternButler","否"
"48","夢沫姬","Gloopie Primo","OctopusGirl_Neutral","任一","121","騰炎龍","Jormuntide Ignis","Umihebi_Fire","任一","180","妖燄燈","Loomen","LanternButler","否"
"129","熔岩獸","Reptyro","VolcanicMonster","任一","97","炙燈魚","Ghangler Ignis","GhostAnglerfish_Fire","任一","180","妖燄燈","Loomen","LanternButler","否"
"129","熔岩獸","Reptyro","VolcanicMonster","任一","94","派克龍","Relaxaurus Lux","LazyDragon_Electric","任一","180","妖燄燈","Loomen","LanternButler","否"
"129","熔岩獸","Reptyro","VolcanicMonster","任一","105","流焰龍","Moldron","VolcanoDragon","任一","180","妖燄燈","Loomen","LanternButler","否"
"129","熔岩獸","Reptyro","VolcanicMonster","任一","122","清雀","Suzaku Aqua","Suzaku_Water","任一","180","妖燄燈","Loomen","LanternButler","否"
"112","獄焰王","Blazehowl","Manticore","任一","130","日耀駒","Starryon Primo","NightBlueHorse_Neutral","任一","180","妖燄燈","Loomen","LanternButler","否"
"112","獄焰王","Blazehowl","Manticore","任一","188","伊西斯","Faleris Aqua","Horus_Water","任一","180","妖燄燈","Loomen","LanternButler","否"
"112","獄焰王","Blazehowl","Manticore","任一","81","冰峰陶洛斯","Elgrove Cryst","GrassMinotaur_Ice","任一","180","妖燄燈","Loomen","LanternButler","否"
"112","獄焰王","Blazehowl","Manticore","任一","132","金棘獸","Cryolinx Terra","WhiteTiger_Ground","任一","180","妖燄燈","Loomen","LanternButler","否"
"112","獄焰王","Blazehowl","Manticore","任一","131","寒峰獸","Pierdon Cryst","RockBeast_Ice","任一","180","妖燄燈","Loomen","LanternButler","否"
"41","碧月龍","Azurobe Cryst","BlueDragon_Ice","任一","113","格魯力斯","Warsect Terra","HerculesBeetle_Ground","任一","180","妖燄燈","Loomen","LanternButler","否"
"41","碧月龍","Azurobe Cryst","BlueDragon_Ice","任一","96","疾霜鳥","Beakon Cryst","ThunderBird_Ice","任一","180","妖燄燈","Loomen","LanternButler","否"
"41","碧月龍","Azurobe Cryst","BlueDragon_Ice","任一","129","寒霜獸","Reptyro Cryst","VolcanicMonster_Ice","任一","180","妖燄燈","Loomen","LanternButler","否"
"41","碧月龍","Azurobe Cryst","BlueDragon_Ice","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","任一","180","妖燄燈","Loomen","LanternButler","否"
"148","碧艾莉","Nitemary Botan","GhostRabbit_Grass","任一","188","伊西斯","Faleris Aqua","Horus_Water","任一","180","妖燄燈","Loomen","LanternButler","否"
"181","綴夜星","Wistella","MoonChild","任一","99","金鎧蠍","Menasting Terra","DarkScorpion_Ground","任一","180","妖燄燈","Loomen","LanternButler","否"
"181","綴夜星","Wistella","MoonChild","任一","113","格魯力斯","Warsect Terra","HerculesBeetle_Ground","任一","180","妖燄燈","Loomen","LanternButler","否"
"181","綴夜星","Wistella","MoonChild","任一","129","寒霜獸","Reptyro Cryst","VolcanicMonster_Ice","任一","180","妖燄燈","Loomen","LanternButler","否"
"181","綴夜星","Wistella","MoonChild","任一","116","絹笠蛾","Sibelyx Primo","WhiteMoth_Neutral","任一","180","妖燄燈","Loomen","LanternButler","否"
"181","綴夜星","Wistella","MoonChild","任一","134","綠苔絨怪","Wumpo Botan","Yeti_Grass","任一","180","妖燄燈","Loomen","LanternButler","否"
"181","綴夜星","Wistella","MoonChild","任一","121","覆海龍","Jormuntide","Umihebi","任一","180","妖燄燈","Loomen","LanternButler","否"
"124","翠羽龍","Quivern Botan","SkyDragon_Grass","任一","132","金棘獸","Cryolinx Terra","WhiteTiger_Ground","任一","180","妖燄燈","Loomen","LanternButler","否"
"111","蒼焰狼","Kitsun","AmaterasuWolf","任一","195","貝菈露潔","Bellanoir Libero","NightLady_Dark","任一","180","妖燄燈","Loomen","LanternButler","否"
"111","蒼焰狼","Kitsun","AmaterasuWolf","任一","137","歿殃","Blazamut Ryu","KingBahamut_Dragon","任一","180","妖燄燈","Loomen","LanternButler","否"
"111","蒼焰狼","Kitsun","AmaterasuWolf","任一","200","喚夜獸","Frostallion Noct","IceHorse_Dark","任一","180","妖燄燈","Loomen","LanternButler","否"
"111","蒼焰狼","Kitsun","AmaterasuWolf","任一","171","獄熙龍","Eidrolon Ignis","GhostDragon_Fire","任一","180","妖燄燈","Loomen","LanternButler","否"
"111","蒼焰狼","Kitsun","AmaterasuWolf","任一","121","騰炎龍","Jormuntide Ignis","Umihebi_Fire","任一","180","妖燄燈","Loomen","LanternButler","否"
"98","凜光犬","Rayhound Cryst","ThunderDog_Ice","任一","159","丹烽","Knocklem Ignis","WingGolem_Fire","任一","180","妖燄燈","Loomen","LanternButler","否"
"98","凜光犬","Rayhound Cryst","ThunderDog_Ice","任一","138","咒心岩傀","Dualith Noct","GrassGolem_Dark","任一","180","妖燄燈","Loomen","LanternButler","否"
"98","凜光犬","Rayhound Cryst","ThunderDog_Ice","任一","142","淨岩龜","Tetroise Primo","CubeTurtle_Neutral","任一","180","妖燄燈","Loomen","LanternButler","否"
"98","凜光犬","Rayhound Cryst","ThunderDog_Ice","任一","186","黑月女王","Lyleen Noct","LilyQueen_Dark","任一","180","妖燄燈","Loomen","LanternButler","否"
"98","凜光犬","Rayhound Cryst","ThunderDog_Ice","任一","121","騰炎龍","Jormuntide Ignis","Umihebi_Fire","任一","180","妖燄燈","Loomen","LanternButler","否"
"182","墨羅娜","Solenne","MonochromeQueen","任一","21","冰帝美露帕","Kingpaca Cryst","KingAlpaca_Ice","任一","180","妖燄燈","Loomen","LanternButler","否"
"182","墨羅娜","Solenne","MonochromeQueen","任一","65","夜幕魔蝠","Felbat","CatVampire","任一","180","妖燄燈","Loomen","LanternButler","否"
"182","墨羅娜","Solenne","MonochromeQueen","任一","163","金渦蝸","Snock Lux","ElecSnail_Ground","任一","180","妖燄燈","Loomen","LanternButler","否"
"182","墨羅娜","Solenne","MonochromeQueen","任一","78","幽巫狐","Wixen Noct","FoxMage_Dark","任一","180","妖燄燈","Loomen","LanternButler","否"
"182","墨羅娜","Solenne","MonochromeQueen","任一","85","浪刃武士","Bushi","Ronin","任一","180","妖燄燈","Loomen","LanternButler","否"
"182","墨羅娜","Solenne","MonochromeQueen","任一","118","菇咚","Shroomer","MushroomDragon","任一","180","妖燄燈","Loomen","LanternButler","否"
"182","墨羅娜","Solenne","MonochromeQueen","任一","107","碎岩龜","Digtoise","DrillGame","任一","180","妖燄燈","Loomen","LanternButler","否"
"182","墨羅娜","Solenne","MonochromeQueen","任一","168","嚇絲妮","Bakemi","OniGhostGirl","任一","180","妖燄燈","Loomen","LanternButler","否"
"182","墨羅娜","Solenne","MonochromeQueen","任一","141","蠱刺妖","Prixter","ScorpionMan","任一","180","妖燄燈","Loomen","LanternButler","否"
